Time,Device ID,Stage,Battery Voltage,Error Code

4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15
4:00,-1,15
"August 3, 2018 at 01:17PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:23PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:28PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:34PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:39PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:44PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:49PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:55PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:00PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:05PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:11PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:16PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:21PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:26PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:32PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:37PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:42PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:48PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:53PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 02:58PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:08PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:14PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:19PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:24PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:30PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:35PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:40PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:45PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:50PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 03:56PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:01PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:06PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:12PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:17PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:22PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:27PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:33PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:38PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:43PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:48PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:54PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 04:59PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:04PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:09PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:14PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:20PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:25PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:30PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:35PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:41PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:46PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:51PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 05:57PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:02PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:07PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:12PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:17PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:23PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:28PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:33PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:38PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:43PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:49PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:54PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 06:59PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:04PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:10PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:15PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:20PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:31PM",doctor_hamster,0,3.300000,000,
